Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
538,644,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/codecs/PostingsConsumer.java,appendPostings,startDoc,function,function,Call,3,TRUE,11652,14988,index,index
538,644,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/codecs/PostingsConsumer.java,appendPostings,addPosition,function,function,Call,3,TRUE,11652,14985,index,index
538,644,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/codecs/PostingsConsumer.java,appendPostings,finishDoc,function,function,Call,3,TRUE,11652,14986,index,index
538,644,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/codecs/PostingsConsumer.java,,PostingsConsumer,file,type,Import,1,FALSE,,14989,index,index
538,644,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriter.java,lucene/src/java/org/apache/lucene/index/codecs/PostingsConsumer.java,appendPostings,PostingsConsumer,function,type,Contain,1,TRUE,11652,14989,index,index
1346,479,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/KeywordAttribute.java,incrementToken,isKeyword,function,function,Call,1,TRUE,36355,10007,analysis,analysis
1346,479,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/KeywordAttribute.java,,KeywordAttribute,file,type,Import,1,FALSE,,10009,analysis,analysis
1346,479,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/KeywordAttribute.java,HungarianLightStemFilter,KeywordAttribute,type,type,Use,1,TRUE,36356,10009,analysis,analysis
1346,479,modules/analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java,lucene/src/java/org/apache/lucene/analysis/tokenattributes/KeywordAttribute.java,HungarianLightStemFilter,KeywordAttribute,type,type,Contain,1,TRUE,36356,10009,analysis,analysis
816,809,lucene/src/java/org/apache/lucene/search/function/ReverseOrdFieldSource.java,lucene/src/java/org/apache/lucene/search/function/DocValues.java,getValues,DocValues,function,type,Call,1,TRUE,20120,19998,search,search
